thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,calibration_tag,diagnostic_noise
53.3,113.0,-0.9,-4.9,C5,5.0,0.0,1,,0.1417434912168726
47.0,,2.4000000000000004,1.6,C4,4.0,0.0,1,A,1.23328108081408
37.2,202.67628698547625,3.9,1.5,C1,3.0,0.0,1,A,0.5994829322810236
51.1,57.0,-0.4,-2.3000000000000003,C4,1.0,1.0,1,A,-0.1608742746197874
58.8,98.0,5.9,-3.9,C1,4.0,1.0,1,A,-0.4824256049739229
40.6,127.0,-1.0,-6.0,C5,4.0,0.0,1,A,-1.576564938941338
55.3,91.0,-3.6,-6.0,C3,2.0,0.0,1,A,-0.2580826740839901
52.8,103.0,-1.0,2.6,C2,2.0,,1,,1.2156343383101695
56.2,148.0,-0.6000000000000001,-10.1,C5,4.0,1.0,1,A,0.5013989272506506
57.1,109.0,3.0,-3.4000000000000004,C1,1.0,1.0,1,A,-1.7493356924345085
44.6,69.0,5.0,-5.300000000000001,C2,3.0,1.0,0,A,-1.668497930360383
37.2,111.0,,-2.6,C3,5.0,1.0,1,A,0.1745310152075457
45.900000000000006,85.0,4.5,7.4,C1,1.0,1.0,1,A,-1.502476438489296
57.3,106.0,-0.2,-0.2,C1,2.0,1.0,1,A,-1.679909227929834
45.8,40.0,5.5,5.7,C3,3.0,1.0,0,A,0.959682830634127
44.6,88.0,3.4000000000000004,-3.0,C1,1.0,1.0,0,A,-1.8060961706201963
35.6,94.0,-1.3,-1.2000000000000002,C2,4.0,0.0,1,A,-0.1830130735713858
64.2,112.0,5.5,-0.0,C3,,1.0,0,A,0.4103463636414186
56.8,259.05290661197404,5.2,3.2,C2,,1.0,1,A,0.9970766536838224
56.3,98.0,0.1,0.6000000000000001,,3.0,1.0,1,A,-1.4708819967382558
57.900000000000006,97.0,-5.6000000000000005,-7.800000000000001,C1,4.0,0.0,1,A,-0.1261143432560451
,278.88732897097225,5.300000000000001,6.5,C1,2.0,0.0,1,A,
48.2,83.0,3.5,0.8,,1.0,0.0,0,A,
48.8,143.0,-2.7,-2.8000000000000003,C1,2.0,,1,A,-1.0329538721810587
46.7,103.0,4.0,9.9,C5,1.0,1.0,0,A,
71.2,89.0,0.3,,C1,2.0,1.0,0,A,-0.3878367687821117
54.6,110.0,-0.6000000000000001,-5.300000000000001,,3.0,0.0,1,A,-0.4985964558624182
46.400000000000006,93.0,4.9,0.7000000000000001,C4,5.0,0.0,1,A,0.7886614495976272
53.900000000000006,139.0,,4.2,C1,5.0,1.0,0,A,-0.1856427382281318
42.1,83.0,3.1,5.5,C2,4.0,0.0,1,A,-0.4732185434775348
62.2,116.0,-1.9,-3.5,C1,4.0,0.0,1,A,-1.456493422029291
44.900000000000006,142.0,4.800000000000001,-3.9,C5,3.0,1.0,1,B,0.4958761122428312
54.2,78.0,4.1000000000000005,-2.1,,5.0,0.0,1,A,0.7276627815082306
58.7,136.0,1.1,0.1,C1,4.0,0.0,0,A,-0.768241929577448
53.2,107.0,-2.7,-1.5,C3,4.0,0.0,1,A,1.4983299904681957
50.900000000000006,88.0,1.2000000000000002,3.7,C2,2.0,0.0,1,A,-0.3479389746962209
50.2,83.0,4.0,-6.7,C4,4.0,1.0,0,,0.1001068792804474
49.7,136.0,-4.800000000000001,-2.1,C4,,1.0,1,A,-0.1276924820805237
45.5,105.0,4.7,8.5,C3,3.0,0.0,0,A,0.1598260622297651
46.6,111.0,0.1,-11.7,C1,2.0,0.0,0,A,-0.0310374763663951
62.0,144.0,-0.9,-2.4000000000000004,C3,2.0,0.0,0,A,2.560550447802889
49.3,108.0,-1.6,0.2,C1,,0.0,1,A,0.0058035718178749
43.900000000000006,61.0,1.6,-6.2,C1,5.0,1.0,0,A,0.300513016820368
46.0,51.0,-2.4000000000000004,-5.800000000000001,C1,3.0,0.0,0,A,2.0270489874159887
59.0,157.0,-1.5,-0.6000000000000001,C2,1.0,0.0,0,A,2.59072321987922
55.6,115.0,-1.9,-5.5,C2,1.0,0.0,1,,-0.9180087562109812
54.6,110.0,0.4,-2.8000000000000003,C3,4.0,0.0,1,A,0.7757769940589015
48.1,146.0,-4.0,-4.2,C2,2.0,0.0,1,A,0.0793323997408919
54.7,79.0,,-8.0,C1,4.0,0.0,1,A,0.192291439245674
45.0,24.0,-4.0,-9.7,C1,1.0,1.0,0,A,-0.1806675139303012
48.1,48.0,-1.2000000000000002,-0.7000000000000001,C2,1.0,1.0,0,A,-0.1527573006710811
57.900000000000006,99.0,5.300000000000001,7.0,C3,2.0,0.0,0,A,0.2792962266771396
57.2,115.0,6.1000000000000005,,C1,2.0,0.0,0,A,-0.2506951396180253
42.3,125.0,6.300000000000001,9.7,C3,5.0,1.0,0,,0.6541775439645859
43.3,112.0,0.5,0.6000000000000001,C4,2.0,0.0,0,A,1.5874487062664624
51.0,33.0,5.300000000000001,10.9,C1,4.0,0.0,1,A,-0.4640203128545185
64.0,199.0,4.5,2.6,C4,5.0,1.0,0,A,-0.6813753991983659
,63.0,-0.9,-1.3,C5,4.0,1.0,1,A,-0.0895365670122265
52.400000000000006,137.0,-6.5,-5.6000000000000005,C5,5.0,0.0,1,A,3.097629290648881
39.1,97.0,3.3000000000000003,-1.4,C1,2.0,0.0,1,A,0.4485486357748018
45.1,92.0,1.9,-3.3000000000000003,C1,4.0,0.0,1,A,-2.4932097639381787
47.2,89.0,4.6000000000000005,-1.4,C3,3.0,0.0,0,A,-0.7985098632322323
46.8,65.0,7.5,2.6,C2,5.0,0.0,1,A,-1.3410779471114145
45.900000000000006,58.0,4.3,11.0,C1,4.0,,1,A,0.1598181938086494
50.2,96.0,4.5,10.1,C2,4.0,0.0,0,A,0.2996861982910503
45.900000000000006,56.0,0.5,-2.6,C2,2.0,0.0,0,A,-0.3656907199524248
38.5,125.0,0.1,-3.3000000000000003,C1,4.0,1.0,1,A,-0.8138164736210367
56.400000000000006,114.0,4.9,-6.4,C1,5.0,1.0,1,A,-0.9262932770850378
56.2,167.0,1.4,-4.6000000000000005,C3,2.0,0.0,0,A,1.7755432803895037
,100.0,-2.6,-7.300000000000001,C2,1.0,1.0,1,A,-0.3602438627230239
37.8,64.0,-1.8,-5.1000000000000005,C1,2.0,0.0,0,A,-0.4684357180710215
52.6,,,-4.800000000000001,,5.0,1.0,1,A,0.1552429347329203
55.6,103.0,-0.0,-0.7000000000000001,C3,3.0,1.0,1,A,-0.4615193189215116
41.900000000000006,113.0,6.2,7.1000000000000005,C2,2.0,0.0,0,A,0.8185672473505273
,139.0,1.9,-3.1,C1,5.0,1.0,1,A,-0.7386975958666772
49.2,128.0,4.9,8.8,C3,1.0,0.0,0,A,-1.3097008394100802
64.9,162.0,-0.4,-0.5,C3,4.0,0.0,0,A,0.5021023405831886
65.60000000000001,148.0,3.6,5.300000000000001,C4,4.0,,0,A,-0.0471835524454623
36.8,63.0,3.5,-0.4,C1,3.0,0.0,1,A,-0.342988675447698
70.10000000000001,,4.2,4.4,C3,2.0,1.0,0,A,-1.2820951922054975
42.8,107.0,,-3.4000000000000004,C1,3.0,1.0,1,,-0.9564393224863964
58.0,97.0,1.6,6.0,C5,2.0,0.0,1,,0.1824470346555726
57.900000000000006,100.0,5.9,6.300000000000001,C1,1.0,1.0,0,A,-0.2117309372385373
,84.0,3.4000000000000004,5.0,C2,3.0,0.0,1,A,0.7771005789952702
54.1,137.0,-1.4,-5.1000000000000005,C3,2.0,,0,A,-0.6210527936092665
49.3,102.0,3.5,6.5,C3,5.0,0.0,0,A,-1.8892124129587835
54.6,108.0,3.0,-4.4,C3,3.0,0.0,0,A,0.0216535042808142
52.0,99.0,-2.5,-6.2,C2,1.0,0.0,1,A,0.2230594077647391
59.7,107.0,3.0,2.2,C4,3.0,0.0,0,A,0.3484887479113771
50.8,70.0,2.0,-4.800000000000001,C2,2.0,,0,A,0.0790626732681802
48.8,120.0,0.0,-5.5,C2,2.0,1.0,0,A,-1.6479690196517784
,88.0,4.800000000000001,-1.3,C4,2.0,0.0,1,A,0.4744344812144712
54.8,110.0,-2.2,-1.9,,2.0,0.0,1,A,-2.5522445181776736
,99.0,7.2,4.0,C3,3.0,1.0,0,A,0.9368329738891412
,112.0,3.3000000000000003,5.4,C1,,0.0,0,A,0.0179759328110085
41.8,77.0,3.6,9.5,C1,1.0,1.0,0,A,0.8718667155168761
45.6,66.0,3.1,2.3000000000000003,C2,4.0,0.0,1,A,-1.6359208992245728
45.2,119.0,3.7,-0.6000000000000001,C1,2.0,0.0,1,A,0.0493602454124454
56.5,245.4102408479389,0.2,0.1,C1,2.0,0.0,1,A,-1.7609253838077277
58.0,118.0,3.6,-2.3000000000000003,C2,3.0,0.0,1,A,0.9329166450239066
48.900000000000006,133.0,0.1,-1.8,C3,4.0,1.0,0,A,-0.0179058472961732
61.6,100.0,,13.6,C1,3.0,0.0,0,A,-1.3352838360193535
61.1,116.0,-1.9,-4.1000000000000005,C2,1.0,1.0,1,,1.84728685518038
52.1,92.0,-2.8000000000000003,-2.8000000000000003,C1,3.0,0.0,1,A,-0.3442557728598378
43.6,93.0,4.5,1.7000000000000002,C1,4.0,1.0,1,A,-1.1465867989964422
62.8,298.71158537273726,6.7,2.5,C1,1.0,1.0,0,A,-1.7689673138754425
49.7,124.0,1.9,2.1,C3,1.0,0.0,0,A,1.5637515308447212
51.2,85.0,3.3000000000000003,,C2,4.0,1.0,1,B,-0.1032755989469758
47.400000000000006,130.0,-0.4,,C5,3.0,1.0,1,A,-0.2929039772024787
43.0,132.0,3.8,-4.0,,2.0,1.0,0,A,0.3147634984262398
38.400000000000006,88.0,2.0,6.6000000000000005,C5,,0.0,1,A,-0.2369726279658874
55.2,88.0,5.7,7.6,C1,1.0,1.0,1,A,0.9925542431428832
43.900000000000006,89.0,0.2,-4.7,C2,3.0,1.0,0,A,-1.193108198325615
74.60000000000001,138.0,-2.6,-11.8,C2,4.0,1.0,0,A,0.2141868299918998
41.5,134.0,4.800000000000001,4.6000000000000005,C2,2.0,1.0,0,A,0.800041422749618
40.1,81.0,1.9,-0.1,C4,3.0,0.0,0,A,-1.2362881260140972
54.2,145.0,-4.3,4.1000000000000005,C2,2.0,1.0,0,,0.1616275180975147
62.400000000000006,124.0,2.9000000000000004,6.9,C1,,0.0,0,A,1.3056394207285091
50.7,103.0,-2.0,-0.7000000000000001,C3,3.0,1.0,0,A,
54.7,99.0,3.8,-0.5,C1,2.0,0.0,1,A,0.993286700393106
35.4,68.0,-0.4,-3.1,C1,3.0,0.0,1,A,0.4533632535858835
44.7,115.0,4.3,3.4000000000000004,C2,3.0,1.0,1,A,0.132484699719527
41.6,66.0,5.1000000000000005,4.3,C1,5.0,0.0,1,A,0.3603214544231131
,101.0,-2.6,-6.9,,4.0,0.0,0,A,0.3260909071678732
51.1,141.0,4.0,-3.9,C2,4.0,0.0,1,A,1.023973976533587
32.2,54.0,-1.2000000000000002,5.5,C4,5.0,0.0,0,A,0.8597039571554916
39.6,115.0,-3.2,-4.3,C2,2.0,1.0,1,A,-1.1991100189002508
45.900000000000006,121.0,,-2.1,C2,3.0,0.0,1,A,-0.2758175829443297
43.5,113.0,-3.2,-8.0,C2,5.0,0.0,0,A,-1.5888979480488452
53.3,89.0,-1.6,2.7,C3,5.0,0.0,1,A,0.5339748526326341
52.6,101.0,0.4,3.1,C1,2.0,0.0,1,A,0.536952562601132
57.3,109.0,2.9000000000000004,1.2000000000000002,C1,3.0,0.0,1,A,-0.488576191685475
56.2,167.0,4.5,3.3000000000000003,C1,2.0,0.0,0,A,-0.0529822881628857
59.3,116.0,4.0,3.1,C2,4.0,0.0,0,A,0.844682168320236
50.1,95.0,3.9,2.3000000000000003,C4,3.0,1.0,1,A,
52.6,,3.8,4.0,C3,3.0,1.0,0,A,0.2782714745791072
54.3,81.0,2.2,1.9,C2,5.0,0.0,1,A,1.0188015466097502
51.3,84.0,6.0,2.9000000000000004,C1,1.0,0.0,1,A,-1.5878139560710909
47.0,315.77071641700263,2.7,-4.2,C2,5.0,1.0,1,A,-0.5254619635122945
47.5,58.0,5.800000000000001,3.3000000000000003,C3,3.0,1.0,0,A,1.584607810775058
43.6,71.0,5.300000000000001,6.2,C2,1.0,0.0,0,A,-0.491717830717861
53.5,,1.8,2.8000000000000003,C4,,0.0,1,A,-1.810794815699257
49.400000000000006,137.0,5.1000000000000005,8.4,C2,5.0,1.0,0,A,-0.1043082264422831
,94.0,4.2,8.0,C1,5.0,0.0,1,A,-0.2369729185431727
44.900000000000006,100.0,2.9000000000000004,3.9,C4,4.0,0.0,0,A,0.3233916631404387
40.5,55.0,1.3,0.3,C2,2.0,0.0,0,A,-0.9881621231775424
58.0,145.0,5.300000000000001,4.5,C2,2.0,0.0,0,A,0.4361258829982703
50.8,142.0,5.2,0.5,C5,2.0,1.0,1,A,-0.9410020434230564
43.3,91.0,0.8,2.4000000000000004,C4,2.0,,1,A,
56.6,,3.8,7.4,C5,5.0,,1,A,0.4070245142310364
,108.0,-2.2,0.8,C3,3.0,0.0,0,A,-2.113713738488877
38.900000000000006,101.0,3.9,4.2,C2,2.0,0.0,1,A,-1.057757567925922
58.3,138.0,-2.6,-4.9,C2,4.0,1.0,1,A,0.5792335683901363
45.900000000000006,111.0,-4.9,-7.4,C2,3.0,0.0,1,A,
46.900000000000006,121.0,-2.1,-4.1000000000000005,C1,2.0,1.0,1,A,-0.3339499299349454
50.5,82.0,4.5,-0.8,C4,5.0,0.0,1,A,-0.5462004614177216
59.3,140.0,6.9,5.6000000000000005,C1,3.0,0.0,0,A,0.1160166835432882
50.3,88.0,-1.7000000000000002,-14.9,C4,,1.0,0,A,1.432813160601758
40.6,17.0,-0.5,-4.3,C1,1.0,0.0,0,A,0.7661833603288022
54.5,95.0,4.6000000000000005,2.7,C1,3.0,1.0,1,A,1.000287941516766
46.3,79.0,0.6000000000000001,9.6,C1,3.0,0.0,0,A,
65.3,132.0,-3.8,-4.9,C2,4.0,,0,A,-0.8732321465960927
50.2,123.0,5.2,,C1,1.0,1.0,0,A,-1.2152062759004345
32.300000000000004,75.0,-0.3,-5.4,C1,2.0,0.0,0,A,-0.2673311236223363
53.0,159.0,1.4,6.9,C3,1.0,0.0,0,A,0.5968907793711234
65.7,112.0,-3.3000000000000003,-8.0,,5.0,0.0,1,A,-1.316490101486301
62.8,68.0,3.3000000000000003,9.9,C1,3.0,1.0,0,A,-0.3196030243756585
64.8,133.0,3.8,-1.5,C1,1.0,0.0,0,A,-0.0757040924444961
,72.0,-0.6000000000000001,1.9,C1,4.0,1.0,1,A,0.579892512801891
57.5,,5.0,2.5,C4,5.0,1.0,1,,-1.1377178201767313
,83.0,6.800000000000001,2.0,C4,4.0,0.0,1,A,2.891052631688769
,82.0,4.800000000000001,6.800000000000001,C2,5.0,0.0,1,A,0.5721164648519353
40.0,65.0,-0.0,4.0,C1,,0.0,1,A,0.8590547520710121
45.0,133.0,1.9,-0.7000000000000001,C1,5.0,,1,A,-0.0814271078619669
44.7,95.0,4.1000000000000005,1.9,C3,,1.0,0,A,0.5189733985680315
57.400000000000006,105.0,0.6000000000000001,-2.8000000000000003,C1,2.0,1.0,1,A,1.9924750121978403
,154.0,-0.8,-1.4,C3,1.0,1.0,0,A,-0.6412796133459653
52.400000000000006,96.0,0.5,-5.9,C1,5.0,0.0,1,A,-0.2631518158615639
39.3,49.0,3.5,-10.0,C3,5.0,0.0,0,A,-1.445312765909883
47.7,60.0,-2.1,-11.4,C2,2.0,0.0,0,A,-0.7497445925304004
,88.0,1.3,-1.4,C1,3.0,1.0,0,A,-0.735669088688157
57.1,68.0,3.5,,C1,2.0,0.0,1,A,0.0486749297799579
59.6,85.0,-0.3,-2.4000000000000004,C3,5.0,1.0,0,A,0.2359501209882273
58.6,104.0,-1.1,-4.7,C3,1.0,0.0,0,,-0.2058438447769695
44.1,121.0,-0.5,-5.0,,4.0,0.0,1,A,-0.9326117685713784
28.200000000000003,98.0,-2.6,-6.6000000000000005,C1,3.0,1.0,0,A,-1.0696896724536042
36.0,94.0,5.0,6.9,C3,2.0,0.0,1,A,-0.0187920408332834
61.5,119.0,2.6,1.6,C1,5.0,1.0,0,A,-0.3687561342774112
46.900000000000006,,5.5,9.9,C3,3.0,1.0,0,A,-1.1800289132107276
44.2,101.0,-0.2,-1.4,C3,3.0,0.0,0,A,0.4576325905719982
63.3,171.0,1.1,-8.700000000000001,C1,1.0,0.0,0,A,0.7506218914626508
60.3,121.0,-1.2000000000000002,-7.1000000000000005,C4,3.0,0.0,0,A,0.1995177759884782
-28.91867350217315,88.0,3.6,2.0,C4,2.0,1.0,1,A,-0.3599327868973118
47.8,92.0,-1.5,-1.9,C5,3.0,1.0,1,A,-0.1957279031572737
49.1,91.0,-0.8,-4.800000000000001,C1,3.0,1.0,0,A,-0.6727033462451063
52.0,118.0,5.9,0.2,C4,2.0,1.0,0,B,0.7666131436103232
63.0,101.0,-0.3,-4.5,,5.0,1.0,1,A,-0.9716217753240156
53.5,117.0,5.1000000000000005,2.3000000000000003,C2,2.0,0.0,0,A,1.1993296261441624
56.0,,0.7000000000000001,-1.2000000000000002,C2,4.0,0.0,1,A,0.1826405619023507
138.81867350217317,125.0,-1.9,-7.9,C1,5.0,0.0,1,A,-2.488985720204279
40.8,55.0,2.9000000000000004,2.0,C1,4.0,0.0,0,A,2.1337381766921824
56.2,107.0,0.3,-0.3,C4,4.0,0.0,1,A,-0.7681723318704723
47.8,82.0,2.2,-0.2,C1,1.0,0.0,1,A,0.2939760323190539
30.0,64.0,0.7000000000000001,-4.0,C2,3.0,1.0,0,A,-0.5906181816164457
33.1,239.87476301537305,3.1,3.9,C4,4.0,0.0,1,A,-0.9860217826688132
42.0,120.0,5.2,8.5,,4.0,0.0,0,A,0.8705757912339698
54.400000000000006,113.0,0.4,-3.1,C5,3.0,0.0,1,A,0.5724882631589224
51.1,58.0,3.2,-1.5,C5,5.0,1.0,1,A,0.3645584446843306
51.6,67.0,2.4000000000000004,2.4000000000000004,C1,3.0,0.0,1,A,0.1297389763440602
65.8,159.0,1.9,,C2,4.0,0.0,0,A,-0.0196643322917472
40.0,78.0,-2.8000000000000003,-9.4,C1,5.0,1.0,0,A,-0.6621600566455215
49.900000000000006,90.0,6.5,1.3,C5,4.0,0.0,1,A,-0.6749988885736251
52.6,135.0,4.0,3.2,C1,1.0,0.0,0,A,
44.3,86.0,4.0,-1.9,C2,4.0,0.0,0,A,0.2367172945653378
50.400000000000006,69.0,-4.1000000000000005,-5.300000000000001,C3,4.0,1.0,0,A,0.0125845168371449
37.4,48.0,-3.7,-13.3,C3,4.0,0.0,0,A,0.47176195362909
61.400000000000006,136.0,4.6000000000000005,5.0,C3,2.0,0.0,0,,-0.7779741716666518
44.7,146.0,-3.5,1.4,C1,2.0,1.0,1,A,0.8067646155844089
66.4,150.0,3.3000000000000003,-2.6,C3,4.0,1.0,0,A,0.3527318004628406
49.900000000000006,90.0,0.8,1.0,C3,4.0,1.0,0,A,-2.0797999557637863
58.400000000000006,108.0,-1.8,-4.0,C2,5.0,0.0,1,A,-0.0891712119372002
49.7,101.0,-0.4,,C3,2.0,1.0,0,A,2.017514211516127
49.900000000000006,46.0,-2.7,-5.0,C1,2.0,1.0,0,A,-0.1117566967864982
45.5,93.0,2.2,-1.0,C1,4.0,1.0,1,A,-0.3600290323130242
51.1,118.0,2.8000000000000003,-2.7,C1,5.0,1.0,1,A,-0.6343373707439994
52.7,,4.7,-2.1,C1,2.0,0.0,0,A,0.3066225791868541
43.900000000000006,119.0,5.1000000000000005,7.5,C1,2.0,0.0,0,A,0.0546409830960984
49.2,151.0,,-11.5,C1,5.0,0.0,1,A,0.2398561331448819
45.3,137.0,0.4,-1.3,C2,2.0,0.0,0,A,0.2384460364428725
68.60000000000001,169.0,-0.3,-2.1,C3,3.0,0.0,0,A,-1.1110019204894586
49.400000000000006,,6.300000000000001,3.7,C2,5.0,1.0,1,B,-0.4380663213660922
62.5,131.0,-0.9,0.5,C4,4.0,0.0,0,A,0.5125948714563084
48.6,53.0,3.8,0.2,C2,2.0,1.0,1,A,-0.9763204845782064
52.2,107.0,4.1000000000000005,4.800000000000001,C2,5.0,0.0,1,A,0.123328461259586
39.6,98.0,,9.6,C1,4.0,1.0,1,A,0.6773716655643794
46.6,87.0,,2.4000000000000004,C3,5.0,0.0,1,A,-0.4549252919945838
,62.0,,-4.5,C3,3.0,0.0,0,A,0.605767572226944
62.900000000000006,164.0,6.1000000000000005,3.2,,4.0,0.0,0,A,-1.063474692990886
51.900000000000006,114.0,4.3,1.2000000000000002,C1,2.0,1.0,1,A,-1.1917363586349936
61.2,331.3234690156885,-1.4,,C1,3.0,0.0,0,A,-1.4117138303455348
,129.0,4.4,,C2,4.0,1.0,0,A,0.6355393105579552
,159.0,0.3,0.1,C1,,0.0,0,A,-0.429699725347015
49.7,131.0,3.8,-0.0,C3,3.0,0.0,0,A,0.4294528341780181
69.3,,1.9,3.4000000000000004,C1,3.0,1.0,0,A,-1.256988249093174
46.3,80.0,2.1,-2.0,C4,1.0,0.0,0,A,0.722350088627163
44.0,79.0,4.0,5.6000000000000005,C1,5.0,0.0,1,,-0.5066116773767565
40.5,58.0,4.4,-4.2,C2,4.0,1.0,0,A,0.2658995021873326
68.8,179.0,4.7,2.6,,3.0,0.0,0,A,
56.7,113.0,5.1000000000000005,-1.3,C1,4.0,1.0,1,A,-0.2761825308813824
47.5,108.0,7.0,2.4000000000000004,C4,5.0,0.0,1,A,-0.8240997956012492
60.2,81.0,2.5,12.1,C1,3.0,1.0,0,A,-0.0247137569146976
,132.0,-0.4,-6.0,C2,4.0,,1,A,-1.038756672578634
65.9,116.0,-0.7000000000000001,-3.8,C4,1.0,0.0,0,A,2.207063929941294
37.8,114.0,5.1000000000000005,-2.0,C1,5.0,1.0,1,A,1.562805032566171
48.0,78.0,-1.3,-4.0,C1,2.0,1.0,1,A,2.50115661288865
46.5,130.0,-1.0,-3.1,C1,4.0,1.0,1,A,-0.8311414757754542
34.4,99.0,-2.5,-6.9,C1,3.0,1.0,0,A,-0.1373142210239512
58.6,102.0,2.8000000000000003,7.6,C2,3.0,1.0,0,A,-1.18243950341917
48.0,135.0,3.6,6.4,C3,3.0,0.0,0,A,0.4951218154025782
56.1,141.0,-0.3,-5.800000000000001,C1,3.0,0.0,1,A,0.4046003001298076
69.0,145.0,0.4,,C2,5.0,0.0,0,A,0.920439049040156
47.3,69.0,1.7000000000000002,-2.1,C3,2.0,0.0,0,A,0.5776617681260129
46.8,116.0,4.1000000000000005,-3.2,C4,2.0,0.0,0,A,-1.6930865210119692
51.1,104.0,-2.6,,C5,5.0,0.0,1,A,-0.1595987105831002
58.1,115.0,4.9,-2.7,C4,2.0,0.0,1,A,2.2961523105665083
45.6,95.0,-2.2,0.5,C1,1.0,0.0,0,A,-0.3124594988603298
-34.218673502173154,307.3278871747609,6.5,0.3,C1,2.0,0.0,1,A,0.6416977801711586
58.6,91.0,0.2,4.0,C3,2.0,0.0,0,A,-0.342201945043574
53.2,65.0,-2.3000000000000003,-3.1,C1,5.0,0.0,1,A,0.8302997234770048
33.800000000000004,26.0,0.7000000000000001,,C1,4.0,1.0,0,,0.3220318295044341
40.400000000000006,92.0,1.6,-2.3000000000000003,C4,1.0,0.0,0,A,0.0856646212733899
62.2,55.0,-1.1,4.9,C2,3.0,1.0,1,A,0.683371646883414
53.400000000000006,125.0,-0.5,-2.0,C2,3.0,1.0,1,A,-0.4321973782024919
44.1,104.0,6.1000000000000005,1.6,C2,4.0,1.0,1,,0.3917574910327383
48.8,90.0,-2.2,0.0,C1,3.0,,1,A,0.0759230056643644
50.3,128.0,5.300000000000001,5.6000000000000005,C1,2.0,0.0,0,A,0.593907914875878
56.0,,-2.9000000000000004,-8.3,C5,5.0,0.0,1,A,-0.081486782797633
39.3,93.0,0.8,-0.9,C1,2.0,0.0,1,A,-2.054172964884289
43.400000000000006,,-1.2000000000000002,-10.3,C2,5.0,0.0,0,A,-0.3032586339083031
,44.0,-3.5,-4.800000000000001,C1,2.0,0.0,0,A,-0.705999597026995
49.400000000000006,93.0,-1.7000000000000002,-1.8,C1,3.0,0.0,1,A,
54.7,,3.7,3.5,C1,1.0,0.0,0,A,0.5767954862801572
40.3,109.0,4.7,-1.7000000000000002,C1,5.0,1.0,1,A,-1.9565472903592824
53.0,100.0,0.2,-4.6000000000000005,C3,3.0,0.0,0,A,0.0556993285187105
58.900000000000006,322.22114607261886,0.5,-0.1,C1,5.0,0.0,1,A,0.4038763330999103
54.1,128.0,,,C2,4.0,0.0,0,A,0.4879963189008724
51.3,99.0,1.7000000000000002,0.3,C3,2.0,0.0,0,,0.8500039556881589
49.400000000000006,,5.300000000000001,0.7000000000000001,C2,1.0,0.0,1,A,-0.0342116842079298
43.5,59.0,3.2,5.300000000000001,C1,,0.0,1,A,-0.8238388678893939
49.6,55.0,-1.1,-2.1,C1,3.0,,1,A,
60.2,103.0,4.5,3.1,C1,5.0,1.0,1,A,0.116383874139723
49.2,120.0,4.9,6.1000000000000005,C1,4.0,1.0,0,A,0.267988164558782
43.0,69.0,1.9,-0.4,C2,4.0,1.0,0,A,-0.0855874453577942
46.2,111.0,1.2000000000000002,-4.5,C2,,0.0,0,A,0.0056281037800216
51.8,75.0,-1.8,-3.8,C1,4.0,1.0,1,,0.9736138237764502
47.2,80.0,6.800000000000001,9.1,C1,5.0,0.0,1,A,0.3064270470450887
54.0,113.0,-1.2000000000000002,,C3,4.0,1.0,0,A,-0.1294080442214777
54.3,89.0,-3.0,-9.4,C1,5.0,0.0,1,A,
57.3,99.0,3.5,8.4,C2,2.0,1.0,0,A,0.6520916661664433
61.6,49.0,0.3,-2.9000000000000004,C5,4.0,1.0,1,A,
58.1,136.0,4.3,2.3000000000000003,C3,3.0,,0,A,0.0432107750277916
42.7,85.0,6.7,11.4,C1,1.0,0.0,0,,0.8835098999699491
42.900000000000006,63.0,5.2,1.2000000000000002,C2,3.0,1.0,0,A,-1.2336522905664264
49.6,149.0,4.9,1.5,C5,3.0,0.0,1,A,-0.6411163243706911
46.5,73.0,6.2,1.1,C3,5.0,0.0,1,A,1.1935957610978694
41.0,71.0,3.5,1.6,C2,3.0,0.0,1,A,-0.1517881812100495
46.6,69.0,5.9,4.9,C2,1.0,1.0,1,A,-0.2881210601147849
46.400000000000006,124.0,5.6000000000000005,0.4,C4,5.0,1.0,0,A,1.3779500711760364
44.8,130.0,5.6000000000000005,9.5,C1,2.0,0.0,0,A,1.028526786824567
,132.0,-0.8,-5.5,C2,4.0,1.0,1,A,0.2392492658985565
59.6,152.0,2.1,2.4000000000000004,C2,3.0,0.0,0,A,0.7324329013539398
51.8,87.0,1.3,-0.4,C2,2.0,0.0,1,A,0.3110878115676906
,179.0,1.3,4.800000000000001,C1,3.0,0.0,0,A,-0.0079061125444688
51.5,97.0,-0.3,-5.2,C3,4.0,0.0,1,A,0.9341629094667644
47.8,55.0,4.9,5.1000000000000005,C1,5.0,0.0,1,A,0.9500654117058916
50.2,89.0,4.1000000000000005,12.2,C2,5.0,1.0,0,B,0.02564207996849
52.2,113.0,5.0,-3.3000000000000003,C5,,0.0,1,A,0.1516395416233229
53.6,89.0,5.1000000000000005,-1.0,C1,1.0,0.0,1,A,-1.255728553689854
66.8,132.0,2.9000000000000004,9.8,,2.0,1.0,0,A,-0.5866452312677235
43.400000000000006,103.0,2.9000000000000004,0.3,C2,2.0,0.0,1,A,-0.9789790175349328
57.0,123.0,4.1000000000000005,,C2,5.0,0.0,0,A,1.0205885436962363
51.8,121.0,0.4,-2.7,C1,1.0,0.0,1,A,1.200220389739526
37.6,,3.2,8.200000000000001,,4.0,1.0,0,A,-1.0352032402937612
